Personal ID,prolific_pid,age,gender,educ_choice,country,languages,occupation_major,lit_genres_choice,movie_genres_choice,news_freq,news_source_choice,remembered_headlines,num_dc_rem,num_cb_rem,question,clickability,interest,familiarity,credibility,emotion_choice,is_cb,is_descr,is_mystery,is_documentary,topic
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,dc_e1,2,2,2,2,Не вызывает эмоции,0,1,1,0,entertainment
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,cb_e2,2,1,7,1,Не вызывает эмоции,1,0,1,0,entertainment
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,cb_h1,1,1,1,1,Не вызывает эмоции,1,0,1,0,health
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,dc_h2,7,7,2,7,Злость,0,1,1,0,health
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,dc_s1,3,3,5,7,Не вызывает эмоции,0,1,1,0,science
R_2oe6Sl31MO3QI4p,0,18-24,Мужской,Бакалавриат,Kazakhstan,Kazakh,Computer Science,"Научная фантастика,Детектив,Криминал","Детектив,Криминал,Комедия",Раз в неделю,Instagram,про малыша из роддома,1,0,cb_s2,1,1,1,1,Не вызывает эмоции,1,0,1,0,science
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,dc_p1,7,5,3,3,Любопытство,0,1,0,0,politics
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,cb_p2,3,4,7,2,Любопытство,1,0,0,0,politics
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,cb_e1,1,1,1,1,Не вызывает эмоции,1,0,0,0,entertainment
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,dc_e2,1,1,1,1,Не вызывает эмоции,0,1,0,0,entertainment
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,dc_h1,7,4,7,4,Любопытство,0,1,0,0,health
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,cb_h2,1,1,1,1,Не вызывает эмоции,1,0,0,0,health
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,cb_s1,5,2,2,3,Любопытство,1,0,0,0,science
R_29iwhU2WDCeuyDN,0,18-24,Женский,Бакалавриат,Казахстан ,"Русский, казахский",Математика,"Фэнтези,Научная фантастика,Романтика","Фэнтези,Научная фантастика,Криминал",Раз в день,Instagram,"марсоход, масочный режим, прокат отечественного кино, трамп про войну",2,2,dc_s2,1,1,1,1,Не вызывает эмоции,0,1,0,0,science
R_21gqX9irEmjyaMw,0,18-24,Женский,Бакалавриат,Казахстан ,"Казахский, Русский",Civil and Environmental Engineering ,"Детектив,Криминал,Романтика","Детектив,Криминал,Комедия",Несколько раз в неделю,Instagram,"KazAK, Марсоход, Токаев о едином часовом поясе, Токаев о проверке отечественного кино, О климатических изменениях, ребенок в Семее",2,3,dc_p1,5,5,5,4,Надежда,0,1,1,0,politics
